2075,History,Which explorer was the first to circumnavigate the globe?,Christopher Columbus,Ferdinand Magellan,Vasco da Gama,Francis Drake,B,Magellan's expedition was first to circumnavigate the Earth,Medium
2076,Math,What is the derivative of x³?,3x,3x²,x²,x³,B,The derivative of x³ is 3x² using the power rule,Medium
2077,Geography,Which country has the most time zones?,Russia,United States,China,Canada,A,Russia spans 11 time zones across its territory,Medium
2078,Literature,Who wrote "The Grapes of Wrath"?,Ernest Hemingway,William Faulkner,John Steinbeck,Harper Lee,C,John Steinbeck wrote The Grapes of Wrath,Medium
2079,Sports,What is the maximum number of sets in a men's tennis Grand Slam match?,3,4,5,6,C,Men's Grand Slam matches are best of 5 sets,Medium
2080,Technology,What does SQL stand for?,Structured Query Language,Simple Query Language,Standard Query Language,System Query Language,A,SQL stands for Structured Query Language,Medium
2081,Music,Which key signature has no sharps or flats?,C major,G major,F major,D major,A,C major has no sharps or flats in its key signature,Medium
2082,Food,What is the main ingredient in traditional hummus?,Lentils,Chickpeas,Black beans,White beans,B,Hummus is made primarily from chickpeas,Medium
2083,Animals,How many hearts does an octopus have?,1,2,3,4,C,Octopuses have three hearts to pump blood,Medium
2084,Art,Which Renaissance artist painted the ceiling of the Sistine Chapel?,Leonardo da Vinci,Michelangelo,Raphael,Donatello,B,Michelangelo painted the Sistine Chapel ceiling,Medium
2085,Gaming,What does "RPG" stand for in gaming?,Real Player Game,Role Playing Game,Random Player Generator,Rapid Play Gaming,B,RPG stands for Role Playing Game,Medium
2086,History,In which year did the Berlin Wall fall?,1987,1988,1989,1990,C,The Berlin Wall fell in November 1989,Medium
2087,Math,What is 35% of 200?,60,65,70,75,C,35% of 200 = 0.35 × 200 = 70,Medium
2088,Geography,Which river flows through Paris?,Thames,Rhine,Seine,Loire,C,The Seine River flows through Paris France,Medium
2089,Literature,Who created the character James Bond?,Ian Fleming,John le Carré,Graham Greene,Frederick Forsyth,A,Ian Fleming created the James Bond character,Medium
2090,Sports,How many minutes are in a soccer half?,40,45,50,60,B,Each half of a soccer match is 45 minutes,Medium
2091,Technology,What does HTTPS stand for?,HyperText Transfer Protocol Secure,High Tech Transfer Protocol Secure,HyperText Transport Protocol Secure,Home Text Transfer Protocol Secure,A,HTTPS stands for HyperText Transfer Protocol Secure,Medium
2092,Music,Which composer is known as the "Waltz King"?,Mozart,Chopin,Johann Strauss II,Liszt,C,Johann Strauss II was known as the Waltz King,Medium
2093,Food,Which country is credited with inventing pasta?,China,Italy,Greece,Turkey,B,Italy is credited with developing modern pasta,Medium
2094,Animals,What is the largest species of penguin?,Emperor penguin,King penguin,Adelie penguin,Chinstrap penguin,A,Emperor penguins are the largest penguin species,Medium
2095,Art,What technique did pointillist painters use?,Large brush strokes,Small dots of color,Watercolor washes,Palette knife,B,Pointillists applied paint in small distinct dots,Medium
2096,Gaming,What does "AI" stand for in gaming?,Artificial Intelligence,Advanced Interface,Automatic Input,Alternative Intelligence,A,AI stands for Artificial Intelligence,Medium
2097,History,Which war was fought between North and South Korea?,Vietnam War,Korean War,Cold War,World War II,B,The Korean War was fought from 1950-1953,Medium
2098,Math,What is the area of a circle with radius 5?,25π,10π,5π,π,A,Area of circle = πr² = π(5)² = 25π,Medium
2099,Geography,Which desert is located in northern Africa?,Sahara,Kalahari,Namib,Arabian,A,The Sahara Desert covers much of northern Africa,Medium
2100,Literature,Who wrote "One Hundred Years of Solitude"?,Jorge Luis Borges,Gabriel García Márquez,Mario Vargas Llosa,Octavio Paz,B,Gabriel García Márquez wrote One Hundred Years of Solitude,Medium
2101,Science,What is the term for the study of the origin and evolution of the universe?,Cosmology,Astronomy,Astrophysics,Astrobiology,A,Cosmology studies the origin structure and evolution of the universe,Hard
2102,Science,Which process describes the spontaneous decay of unstable atomic nuclei?,Nuclear fission,Nuclear fusion,Radioactive decay,Beta decay,C,Radioactive decay is the spontaneous breakdown of unstable nuclei,Hard
2103,Science,What is the name of the boundary around a black hole beyond which nothing can escape?,Event horizon,Photon sphere,Ergosphere,Schwarzschild radius,A,The event horizon marks the point of no return around black holes,Hard
2104,Science,Which principle states that it's impossible to simultaneously know both position and momentum of a particle?,Pauli exclusion principle,Heisenberg uncertainty principle,Schrödinger's equation,Wave-particle duality,B,Heisenberg's uncertainty principle limits simultaneous measurement precision,Hard
2105,Science,What is the term for genes that are expressed only when two copies are present?,Dominant,Recessive,Codominant,Incomplete dominant,B,Recessive genes require two copies to be expressed in the phenotype,Hard
2106,Science,Which type of RNA is responsible for bringing amino acids to the ribosome?,mRNA,tRNA,rRNA,snRNA,B,Transfer RNA carries amino acids to ribosomes during protein synthesis,Hard
2107,Science,What is the name of the effect where time passes slower in stronger gravitational fields?,Time dilation,Gravitational lensing,Redshift,Doppler effect,A,Gravitational time dilation occurs in strong gravitational fields,Hard
2108,Science,Which organelle is responsible for autophagy in cells?,Lysosome,Peroxisome,Golgi apparatus,Endoplasmic reticulum,A,Lysosomes digest cellular waste and perform autophagy,Hard
2109,Science,What is the term for the study of the chemical processes within living organisms?,Biochemistry,Molecular biology,Cell biology,Biophysics,A,Biochemistry focuses on chemical reactions in biological systems,Hard
2110,Science,Which law describes the relationship between gas pressure temperature and volume?,Boyle's law,Charles' law,Ideal gas law,Gay-Lussac's law,C,The ideal gas law combines pressure volume and temperature relationships,Hard
2111,Science,What is the name of the process where light energy is converted to chemical energy?,Photosynthesis,Chemosynthesis,Cellular respiration,Fermentation,A,Photosynthesis converts light energy into chemical energy in glucose,Hard
2112,Science,Which structure in the ear is responsible for balance?,Cochlea,Semicircular canals,Eustachian tube,Tympanic membrane,B,The semicircular canals detect rotational movement and balance,Hard
2113,Science,What is the term for the study of the immune system's response to foreign substances?,Immunology,Allergology,Serology,Hematology,A,Immunology studies immune responses including allergic reactions,Hard
2114,Science,Which type of chemical bond is the strongest?,Ionic bond,Covalent bond,Metallic bond,Hydrogen bond,B,Covalent bonds typically have the highest bond energy,Hard
2115,Science,What is the name of the process where cells consume their own components?,Autophagy,Apoptosis,Phagocytosis,Endocytosis,A,Autophagy allows cells to recycle their own damaged components,Hard
2116,Science,Which principle explains why atoms bond to achieve stable electron configurations?,Octet rule,Aufbau principle,Hund's rule,Pauli exclusion principle,A,The octet rule drives atoms to achieve eight valence electrons,Hard
2117,Science,What is the term for the study of how organisms interact with their environment?,Ecology,Ethology,Behavioral ecology,Environmental biology,A,Ecology studies relationships between organisms and their environment,Hard
2118,Science,Which process allows bacteria to exchange genetic material?,Binary fission,Conjugation,Transformation,Transduction,B,Bacterial conjugation transfers genetic material between cells,Hard
2119,Science,What is the name of the effect where particles can exist in multiple states simultaneously?,Superposition,Entanglement,Tunneling,Interference,A,Quantum superposition allows particles to exist in multiple states,Hard
2120,Science,Which enzyme is responsible for unwinding DNA during replication?,DNA polymerase,Helicase,Ligase,Primase,B,Helicase unwinds the double helix during DNA replication,Hard
2121,Science,What is the term for the study of the Earth's magnetic field?,Paleomagnetism,Geomagnetism,Magnetostratigraphy,Magnetic declination,B,Geomagnetism studies Earth's magnetic field and its variations,Hard
2122,Science,Which process describes the movement of electrons through a conductor?,Electric current,Electric potential,Electric field,Electric charge,A,Electric current is the flow of electrons through a conductor,Hard
2123,Science,What is the name of the theory that describes the behavior of matter at the atomic level?,Classical mechanics,Quantum mechanics,Thermodynamics,Statistical mechanics,B,Quantum mechanics describes atomic and subatomic particle behavior,Hard
2124,Science,Which type of cell division reduces chromosome number by half?,Mitosis,Meiosis,Binary fission,Cytokinesis,B,Meiosis produces haploid gametes with half the chromosome number,Hard
2125,Science,What is the term for the study of the structure and function of the nervous system?,Neuroscience,Psychology,Psychiatry,Neurology,A,Neuroscience encompasses the study of the entire nervous system,Hard
2126,Science,Which process describes the formation of new species?,Speciation,Evolution,Natural selection,Genetic drift,A,Speciation is the evolutionary process forming new species,Hard
2127,Science,What is the name of the principle that energy cannot be created or destroyed?,Conservation of energy,Conservation of momentum,Conservation of mass,Thermodynamic equilibrium,A,The first law of thermodynamics states energy conservation,Hard
2128,Science,Which structure in plants is responsible for gas exchange?,Stomata,Chloroplasts,Xylem,Phloem,A,Stomata are pores that allow gas exchange in plant leaves,Hard
2129,Science,What is the term for the study of how drugs affect living organisms?,Pharmacology,Toxicology,Pathology,Physiology,A,Pharmacology studies drug actions and effects on organisms,Hard
2130,Science,Which process describes the loss of electrons from an atom?,Reduction,Oxidation,Ionization,Neutralization,B,Oxidation involves the loss of electrons from atoms or molecules,Hard
2131,History,Which empire controlled the largest contiguous land area in history?,Roman Empire,Mongol Empire,British Empire,Ottoman Empire,B,The Mongol Empire covered the largest continuous land mass,Hard
2132,Math,What is the integral of sin(x) dx?,cos(x) + C,-cos(x) + C,sin(x) + C,-sin(x) + C,B,The integral of sin(x) is -cos(x) + C,Hard
2133,Geography,Which country has sovereignty over Easter Island?,Chile,Peru,Ecuador,Bolivia,A,Easter Island (Rapa Nui) belongs to Chile,Hard
2134,Literature,Who wrote "The Brothers Karamazov"?,Leo Tolstoy,Fyodor Dostoevsky,Ivan Turgenev,Anton Chekhov,B,Fyodor Dostoevsky wrote The Brothers Karamazov,Hard
2135,Sports,What is the term for scoring three goals in one hockey game?,Hat trick,Triple play,Perfect game,Grand slam,A,A hat trick is three goals by one player in one game,Hard
2136,Technology,What does TCP stand for in networking?,Transfer Control Protocol,Transmission Control Protocol,Transport Control Protocol,Terminal Control Protocol,B,TCP stands for Transmission Control Protocol,Hard
2137,Music,Which composer wrote "The Well-Tempered Clavier"?,Mozart,Bach,Beethoven,Haydn,B,Johann Sebastian Bach composed The Well-Tempered Clavier,Hard
2138,Food,What is the main ingredient in the Middle Eastern dish tabbouleh?,Rice,Bulgur wheat,Couscous,Quinoa,B,Tabbouleh is made primarily with bulgur wheat,Hard
2139,Animals,Which mammal has the highest blood pressure?,Elephant,Giraffe,Blue whale,Rhinoceros,B,Giraffes have the highest blood pressure due to their height,Hard
2140,Art,Which art movement was characterized by dream-like imagery and the unconscious mind?,Dadaism,Surrealism,Abstract Expressionism,Futurism,B,Surrealism explored dreams and the unconscious mind,Hard
2141,Gaming,What does "MMORPG" stand for in gaming?,Massive Multiplayer Online Role Playing Game,Multi-Mode Online Role Playing Game,Major Multiplayer Online Role Playing Game,Maximum Multiplayer Online Role Playing Game,A,MMORPG stands for Massive Multiplayer Online Role Playing Game,Hard
2142,History,Which battle is considered the turning point of the American Civil War?,Bull Run,Antietam,Gettysburg,Shiloh,C,The Battle of Gettysburg marked the turning point of the Civil War,Hard
2143,Math,What is the sum of the series 1 + 1/2 + 1/4 + 1/8 + ... to infinity?,1,1.5,2,Infinity,C,This geometric series converges to 2,Hard
2144,Geography,Which African country has three official capital cities?,Nigeria,South Africa,Kenya,Ghana,B,South Africa has three capitals: Cape Town Pretoria and Bloemfontein,Hard
2145,Literature,Who wrote the novel "Ulysses"?,James Joyce,Samuel Beckett,Oscar Wilde,W.B. Yeats,A,James Joyce wrote the modernist novel Ulysses,Hard
2146,Sports,In which year were the first modern Olympic Games held?,1892,1894,1896,1898,C,The first modern Olympics were held in Athens in 1896,Hard
2147,Technology,What does JSON stand for?,JavaScript Object Notation,Java Standard Object Notation,JavaScript Ordered Notation,Java Serialized Object Notation,A,JSON stands for JavaScript Object Notation,Hard
2148,Music,Which musical interval spans exactly half the octave?,Perfect fourth,Tritone,Perfect fifth,Major sixth,B,A tritone spans exactly half an octave (six semitones),Hard
2149,Food,Which fermentation process produces kimchi?,Lactic acid fermentation,Alcoholic fermentation,Acetic acid fermentation,Malolactic fermentation,A,Kimchi is produced through lactic acid fermentation,Hard
2150,Animals,Which bird can fly backwards?,Hummingbird,Kingfisher,Swallow,Swift,A,Hummingbirds are the only birds that can fly backwards,Hard
2151,Art,Who painted "Las Meninas"?,El Greco,Diego Velázquez,Francisco Goya,Pablo Picasso,B,Diego Velázquez painted Las Meninas in 1656,Hard
2152,Gaming,What does "DPS" stand for in gaming?,Damage Per Second,Defense Power System,Direct Player Shots,Dynamic Player Stats,A,DPS stands for Damage Per Second,Hard
2153,History,Which treaty ended the Thirty Years' War?,Treaty of Westphalia,Treaty of Utrecht,Treaty of Paris,Treaty of Vienna,A,The Peace of Westphalia ended the Thirty Years' War in 1648,Hard
2154,Math,What is the value of e (Euler's number) to four decimal places?,2.7182,2.7183,2.7184,2.7185,A,Euler's number e equals approximately 2.7182818...,Hard
2155,Geography,Which sea has no land boundaries?,Sargasso Sea,Arabian Sea,Coral Sea,Tasman Sea,A,The Sargasso Sea is bounded only by ocean currents,Hard
2156,Literature,Who wrote "The Sound and the Fury"?,Ernest Hemingway,William Faulkner,John Steinbeck,F. Scott Fitzgerald,B,William Faulkner wrote The Sound and the Fury,Hard
2157,Sports,What is the regulation height of a basketball hoop?,9 feet,9.5 feet,10 feet,10.5 feet,C,Basketball hoops are 10 feet (3.05 meters) high,Hard
2158,Technology,What does AJAX stand for in web development?,Asynchronous JavaScript and XML,Advanced JavaScript and XML,Automatic JavaScript and XML,Active JavaScript and XML,A,AJAX stands for Asynchronous JavaScript and XML,Hard
2159,Music,Which scale contains all 12 chromatic tones?,Major scale,Minor scale,Chromatic scale,Pentatonic scale,C,The chromatic scale includes all 12 semitones,Hard
2160,Food,What is the primary ingredient in the Japanese seasoning miso?,Rice,Soybeans,Seaweed,Fish,B,Miso is made from fermented soybeans,Hard
2161,Animals,Which animal has the longest gestation period?,Elephant,Giraffe,Rhinoceros,Hippopotamus,A,African elephants have a 22-month gestation period,Hard
2162,Art,Which technique creates the illusion of texture in painting?,Sfumato,Chiaroscuro,Impasto,Trompe-l'oeil,C,Impasto technique creates textural effects with thick paint,Hard
2163,Gaming,What does "RNG" stand for in gaming?,Random Number Generator,Real Number Game,Rapid Number Generation,Random Network Gaming,A,RNG stands for Random Number Generator,Hard
2164,History,Who was the first woman to win a Nobel Prize?,Dorothy Hodgkin,Rosalind Franklin,Marie Curie,Lise Meitner,C,Marie Curie won Nobel Prizes in Physics (1903) and Chemistry (1911),Hard
2165,Math,What is the derivative of e^x?,e^x,xe^(x-1),ln(x),1/x,A,The derivative of e^x is e^x itself,Hard
2166,Geography,Which mountain range contains K2 the second-highest peak?,Himalayas,Karakoram,Hindu Kush,Pamir,B,K2 is located in the Karakoram mountain range,Hard
2167,Literature,Who wrote "One Flew Over the Cuckoo's Nest"?,Ken Kesey,Jack Kerouac,Allen Ginsberg,William Burroughs,A,Ken Kesey wrote One Flew Over the Cuckoo's Nest,Hard
2168,Sports,In which sport is the Davis Cup awarded?,Golf,Tennis,Cricket,Rugby,B,The Davis Cup is awarded in men's tennis,Hard
2169,Technology,What does REST stand for in web services?,Representational State Transfer,Remote State Transfer,Resource State Transfer,Relational State Transfer,A,REST stands for Representational State Transfer,Hard
2170,Music,Which composer wrote "The Rite of Spring"?,Debussy,Stravinsky,Ravel,Prokofiev,B,Igor Stravinsky composed The Rite of Spring,Hard
2171,Food,What is the main ingredient in the Greek dish dolmades?,Grape leaves,Cabbage leaves,Rice,Ground meat,A,Dolmades are stuffed grape leaves,Hard
2172,Animals,Which fish is considered living fossil?,Shark,Coelacanth,Sturgeon,Gar,B,The coelacanth was thought extinct until rediscovered in 1938,Hard
2173,Art,Who sculpted "The Thinker"?,Michelangelo,Auguste Rodin,Donatello,Bernini,B,Auguste Rodin sculpted The Thinker,Hard
2174,Gaming,What does "PvE" stand for in gaming?,Player vs Everyone,Player vs Environment,Player vs Enemy,Player vs Elite,B,PvE stands for Player versus Environment,Hard
2175,History,Which ancient Greek city-state was known for its military prowess?,Athens,Sparta,Thebes,Corinth,B,Sparta was renowned for its military training and warriors,Hard
2176,Math,What is the limit of (1 + 1/n)^n as n approaches infinity?,1,e,π,∞,B,This limit equals e (Euler's number),Hard
2177,Geography,Which country has the most volcanoes?,Indonesia,Japan,Chile,Philippines,A,Indonesia has over 130 active volcanoes,Hard
2178,Literature,Who wrote "Waiting for Godot"?,Samuel Beckett,Eugene Ionesco,Jean-Paul Sartre,Albert Camus,A,Samuel Beckett wrote the play Waiting for Godot,Hard
2179,Sports,What is the maximum break possible in snooker?,147,150,155,160,A,The maximum break in snooker is 147 points,Hard
2180,Technology,What does CRUD stand for in database operations?,Create Read Update Delete,Create Retrieve Update Delete,Copy Read Update Delete,Create Read Upload Delete,A,CRUD stands for Create Read Update Delete,Hard
